GameID,GameDate,TeamID,OpponentTeamID,MATCHUP,PTS,OPTS,PointsPG,OppPointsPG,PointsPGOpponent,OppPointsPGOpponent,FG_PCT,PlusMinusClutch,Age,PlayoffMins,AdjustedPTS,AdjustedOPTS,PrevPTS,PrevOPTS,PrevMargin,SeriesGP,SeriesLead,SeriesWinPercent,MissingMins
41600134,4/24/17,1610612764,1610612737,WAS @ ATL,101,111,109.2,107.4,103.2,104,0.469,75,26.21428571,4537.051667,101.8788367,110.0506706,98.85273266,115.0079081,-11.19793797,4,1,0.5,0.895609083
41600134,4/24/17,1610612737,1610612764,ATL vs. WAS,111,101,103.2,104,109.2,107.4,0.452,42,29.23076923,10598.16167,110.0506706,101.8788367,115.0079081,98.85273266,13.12907133,4,-1,0.25,0.820485161
41600125,4/24/17,1610612761,1610612749,TOR vs. MIL,118,93,106.9,102.6,103.6,103.8,0.457,63,26.07142857,9389.176667,116.990803,93.8092259,87.75701777,75.35000873,-6.052208122,5,0,0.4,0.887563616
41600125,4/24/17,1610612749,1610612761,MIL @ TOR,93,118,103.6,103.8,106.9,102.6,0.397,-49,26.30769231,6612.47,93.8092259,116.990803,75.35000873,87.75701777,-41.6407943,5,0,0.4,0.88154786
41600155,4/25/17,1610612759,1610612763,SAS vs. MEM,116,103,105.3,98.1,100.5,100,0.429,100,29.13333333,26118.57167,115.0079081,103.8962394,108.9397462,109.0592232,5.043506769,5,0,0.4,0.970673399
41600155,4/25/17,1610612763,1610612759,MEM @ SAS,103,116,100.5,100,105.3,98.1,0.421,44,27,9402.975,103.8962394,115.0079081,109.0592232,108.9397462,-5.948684899,5,0,0.4,0.806731223
41600175,4/25/17,1610612762,1610612746,UTA @ LAC,96,92,100.7,96.8,108.7,104.4,0.489,41,26.85714286,9866.133333,96.83532996,91.21316846,104.1019857,98.85273266,12.88881728,5,0,0.4,0.82275888
41600175,4/25/17,1610612746,1610612762,LAC vs. UTA,92,96,108.7,104.4,100.7,96.8,0.403,23,31.16666667,19430.85667,91.21316846,96.83532996,98.85273266,104.1019857,2.017402707,5,0,0.4,0.877599764
41600165,4/25/17,1610612760,1610612745,OKC @ HOU,99,105,106.6,105.8,115.3,109.6,0.442,80,25.46153846,7183.84,99.86143402,104.1019857,108.0677757,113.983253,3.965789933,5,-2,0.2,0.752794833
41600165,4/25/17,1610612745,1610612760,HOU vs. OKC,105,99,115.3,109.6,106.6,105.8,0.409,-30,26.92857143,9166.968333,104.1019857,99.86143402,113.983253,108.0677757,14.12181895,5,2,0.6,0.786491995
41600105,4/26/17,1610612741,1610612738,CHI @ BOS,97,108,102.9,102.4,108,105.4,0.385,44,26.2,12261.64,97.84403131,107.0763282,94.18751091,104.9049408,-12.88881728,5,0,0.4,0.70460701
41600105,4/26/17,1610612738,1610612741,BOS vs. CHI,108,97,108,105.4,102.9,102.4,0.453,78,26,5460.088333,107.0763282,97.84403131,104.9049408,94.18751091,7.060909476,5,0,0.4,0.805005568
41600135,4/26/17,1610612764,1610612737,WAS vs. ATL,103,99,109.2,107.4,103.2,104,0.469,75,26.21428571,4537.051667,102.1190908,99.86143402,101.8788367,110.0506706,2.017402707,5,0,0.4,0.877393688
41600135,4/26/17,1610612737,1610612764,ATL @ WAS,99,103,103.2,104,109.2,107.4,0.452,42,29.23076923,10598.16167,99.86143402,102.1190908,110.0506706,101.8788367,7.931579866,5,0,0.4,0.820485161
41600126,4/27/17,1610612749,1610612761,MIL vs. TOR,89,92,103.6,103.8,106.9,102.6,0.397,-49,26.30769231,6612.47,88.23882601,92.80052454,93.8092259,116.990803,1.008701354,6,-1,0.333333333,0.753823138
41600126,4/27/17,1610612761,1610612749,TOR @ MIL,92,89,106.9,102.6,103.6,103.8,0.457,63,26.07142857,9389.176667,92.80052454,88.23882601,116.990803,93.8092259,28.75197701,6,1,0.5,0.78602216
41600156,4/27/17,1610612759,1610612763,SAS @ MEM,103,96,105.3,98.1,100.5,100,0.429,100,29.13333333,26118.57167,103.8962394,95.17895839,115.0079081,103.8962394,19.82894966,6,1,0.5,0.902934276
41600156,4/27/17,1610612763,1610612759,MEM vs. SAS,96,103,100.5,100,105.3,98.1,0.421,44,27,9402.975,95.17895839,103.8962394,103.8962394,115.0079081,0,6,-1,0.333333333,0.746373189
